fault_id,channel,fault_type,param_type,param_value,channel_mad_used,start_idx,end_idx,n_samples,start_ts,end_ts,day,split,overlaps_real_event
375,scd_temp_c,stuck_value,duration_samples,80.0,0.0133514404296875,40013,40092,80,2026-07-01 23:14:13.967055+00:00,2026-07-01 23:53:43.973553+00:00,2026-07-02,train,True
376,scd_temp_c,stuck_value,duration_samples,80.0,0.0133514404296875,51595,51674,80,2026-07-05 23:47:10.442295+00:00,2026-07-06 00:26:40.448707+00:00,2026-07-06,train,True
377,scd_temp_c,stuck_value,duration_samples,80.0,0.0133514404296875,230462,230541,80,2026-09-06 11:20:18.352137+00:00,2026-09-06 11:59:48.361656+00:00,2026-09-06,test,False
378,scd_temp_c,stuck_value,duration_samples,80.0,0.0133514404296875,180112,180191,80,2026-08-19 23:45:14.041364+00:00,2026-08-20 00:24:44.047881+00:00,2026-08-20,test,False
379,scd_temp_c,stuck_value,duration_samples,80.0,0.0133514404296875,139597,139676,80,2026-08-05 13:13:19.668726+00:00,2026-08-05 13:52:49.675416+00:00,2026-08-05,test,False
380,scd_temp_c,stuck_value,duration_samples,80.0,0.0133514404296875,206429,206508,80,2026-08-29 03:03:46.274462+00:00,2026-08-29 03:43:16.281823+00:00,2026-08-29,test,True
381,scd_temp_c,stuck_value,duration_samples,80.0,0.0133514404296875,22284,22363,80,2026-06-25 18:36:18.739769+00:00,2026-06-25 19:15:48.746344+00:00,2026-06-25,train,False
382,scd_temp_c,stuck_value,duration_samples,80.0,0.0133514404296875,6500,6579,80,2026-06-20 03:37:13.035375+00:00,2026-06-20 04:16:43.041780+00:00,2026-06-20,train,False
383,scd_temp_c,stuck_value,duration_samples,80.0,0.0133514404296875,28945,29024,80,2026-06-28 02:24:46.935948+00:00,2026-06-28 03:04:16.942478+00:00,2026-06-28,train,True
384,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,103466,103525,60,2026-07-24 00:02:46.114423+00:00,2026-07-24 00:32:16.119380+00:00,2026-07-24,train,False
385,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,122995,123054,60,2026-07-30 18:47:57.679864+00:00,2026-07-30 19:17:27.684634+00:00,2026-07-30,train,False
386,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,107652,107711,60,2026-07-25 10:55:50.466131+00:00,2026-07-25 11:25:20.477695+00:00,2026-07-25,train,False
387,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,115513,115572,60,2026-07-28 04:26:56.762190+00:00,2026-07-28 04:56:26.767114+00:00,2026-07-28,train,False
388,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,29969,30028,60,2026-06-28 10:56:47.026762+00:00,2026-06-28 11:26:17.034898+00:00,2026-06-28,train,False
389,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,241731,241790,60,2026-09-10 09:14:49.323209+00:00,2026-09-10 09:44:19.327931+00:00,2026-09-10,train,False
390,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,159627,159686,60,2026-08-12 12:08:21.629222+00:00,2026-08-12 12:37:51.634045+00:00,2026-08-12,test,False
391,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,100561,100620,60,2026-07-22 23:50:14.864383+00:00,2026-07-23 00:19:44.869967+00:00,2026-07-23,test,False
392,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,134342,134401,60,2026-08-03 17:25:48.838415+00:00,2026-08-03 17:55:18.853059+00:00,2026-08-03,test,False
393,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,82519,82578,60,2026-07-16 17:29:13.252578+00:00,2026-07-16 17:58:43.258001+00:00,2026-07-16,test,False
394,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,223672,223731,60,2026-09-04 02:45:17.771727+00:00,2026-09-04 03:14:47.776551+00:00,2026-09-04,train,True
395,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,151279,151338,60,2026-08-09 14:34:20.809911+00:00,2026-08-09 15:03:50.815085+00:00,2026-08-09,train,False
396,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,130983,131042,60,2026-08-02 13:26:18.517354+00:00,2026-08-02 13:55:48.524657+00:00,2026-08-02,train,False
397,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,239151,239210,60,2026-09-09 11:44:49.103182+00:00,2026-09-09 12:14:19.111352+00:00,2026-09-09,train,False
398,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,213866,213925,60,2026-08-31 17:02:16.907307+00:00,2026-08-31 17:31:46.913545+00:00,2026-08-31,train,True
399,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,57072,57131,60,2026-07-07 21:25:40.921856+00:00,2026-07-07 21:55:10.926765+00:00,2026-07-08,train,False
400,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,40449,40508,60,2026-07-02 02:52:14.002811+00:00,2026-07-02 03:21:44.007693+00:00,2026-07-02,train,False
401,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,181220,181279,60,2026-08-20 08:59:14.135792+00:00,2026-08-20 09:28:44.140591+00:00,2026-08-20,test,True
402,bme_temp_c,gradual_shift,amplitude_mad_multiple,0.5,0.00999999999999801,123285,123344,60,2026-07-30 21:12:57.703880+00:00,2026-07-30 21:42:27.708964+00:00,2026-07-31,train,False
403,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,177929,177988,60,2026-08-19 05:33:43.858672+00:00,2026-08-19 06:03:13.863483+00:00,2026-08-19,train,False
404,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,197380,197439,60,2026-08-25 23:39:15.506157+00:00,2026-08-26 00:08:45.512687+00:00,2026-08-26,test,False
405,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,77335,77394,60,2026-07-14 22:17:12.809178+00:00,2026-07-14 22:46:42.813944+00:00,2026-07-15,test,False
406,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,76905,76964,60,2026-07-14 18:42:12.772679+00:00,2026-07-14 19:11:42.777679+00:00,2026-07-14,train,True
407,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,130250,130309,60,2026-08-02 07:19:48.431602+00:00,2026-08-02 07:49:18.436560+00:00,2026-08-02,train,False
408,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,72168,72227,60,2026-07-13 03:13:42.360711+00:00,2026-07-13 03:43:12.365479+00:00,2026-07-13,train,False
409,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,176817,176876,60,2026-08-18 20:17:43.658466+00:00,2026-08-18 20:47:13.674984+00:00,2026-08-18,train,False
410,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,196261,196320,60,2026-08-25 14:19:45.404938+00:00,2026-08-25 14:49:15.409683+00:00,2026-08-25,train,False
411,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,123537,123596,60,2026-07-30 23:18:57.726507+00:00,2026-07-30 23:48:27.731376+00:00,2026-07-31,train,False
412,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,190703,190762,60,2026-08-23 16:00:44.931174+00:00,2026-08-23 16:30:14.935976+00:00,2026-08-23,train,False
413,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,132149,132208,60,2026-08-02 23:09:18.621290+00:00,2026-08-02 23:38:48.626267+00:00,2026-08-03,test,False
414,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,188140,188199,60,2026-08-22 18:39:14.714403+00:00,2026-08-22 19:08:44.719131+00:00,2026-08-22,train,True
415,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,57470,57529,60,2026-07-08 00:44:40.954756+00:00,2026-07-08 01:14:10.959533+00:00,2026-07-08,train,True
416,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,192238,192297,60,2026-08-24 04:48:15.061282+00:00,2026-08-24 05:17:45.068977+00:00,2026-08-24,test,False
417,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,187525,187584,60,2026-08-22 13:31:44.662868+00:00,2026-08-22 14:01:14.667713+00:00,2026-08-22,train,False
418,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,68660,68719,60,2026-07-11 21:59:42.063292+00:00,2026-07-11 22:29:12.068184+00:00,2026-07-12,test,False
419,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,147441,147500,60,2026-08-08 06:35:20.434103+00:00,2026-08-08 07:04:50.438935+00:00,2026-08-08,train,False
420,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,223991,224050,60,2026-09-04 05:24:47.797894+00:00,2026-09-04 05:54:17.802737+00:00,2026-09-04,train,False
421,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,65207,65266,60,2026-07-10 17:13:11.768328+00:00,2026-07-10 17:42:41.773201+00:00,2026-07-10,test,False
422,bme_temp_c,gradual_shift,amplitude_mad_multiple,1.0,0.00999999999999801,193046,193105,60,2026-08-24 11:32:15.134642+00:00,2026-08-24 12:01:45.139558+00:00,2026-08-24,test,False
423,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,251681,251740,60,2026-09-15 15:24:07.439036+00:00,2026-09-15 15:53:37.443842+00:00,2026-09-15,train,True
424,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,228115,228174,60,2026-09-05 15:46:48.151360+00:00,2026-09-05 16:16:18.156198+00:00,2026-09-05,test,True
425,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,103276,103335,60,2026-07-23 22:27:46.098413+00:00,2026-07-23 22:57:16.103425+00:00,2026-07-24,train,False
426,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,159968,160027,60,2026-08-12 14:58:51.663638+00:00,2026-08-12 15:28:21.668587+00:00,2026-08-12,test,True
427,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,262915,262974,60,2026-09-19 13:01:08.417166+00:00,2026-09-19 13:30:38.421979+00:00,2026-09-19,test,False
428,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,150795,150854,60,2026-08-09 10:32:20.762720+00:00,2026-08-09 11:01:50.767959+00:00,2026-08-09,train,False
429,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,28316,28375,60,2026-06-27 21:10:16.876768+00:00,2026-06-27 21:39:46.881750+00:00,2026-06-28,train,False
430,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,14002,14061,60,2026-06-22 18:17:21.418660+00:00,2026-06-22 18:46:51.423365+00:00,2026-06-22,test,True
431,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,206435,206494,60,2026-08-29 03:06:46.274925+00:00,2026-08-29 03:36:16.280678+00:00,2026-08-29,test,True
432,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,110225,110284,60,2026-07-26 08:22:20.781518+00:00,2026-07-26 08:51:50.786379+00:00,2026-07-26,test,True
433,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,63973,64032,60,2026-07-10 06:56:11.661437+00:00,2026-07-10 07:25:41.666348+00:00,2026-07-10,test,False
434,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,90660,90719,60,2026-07-19 13:19:43.973608+00:00,2026-07-19 13:49:13.979426+00:00,2026-07-19,train,False
435,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,123176,123235,60,2026-07-30 20:18:27.694767+00:00,2026-07-30 20:47:57.699694+00:00,2026-07-30,train,True
436,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,191314,191373,60,2026-08-23 21:06:14.981237+00:00,2026-08-23 21:35:44.986022+00:00,2026-08-24,test,True
437,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,257306,257365,60,2026-09-17 14:16:37.923002+00:00,2026-09-17 14:46:07.927820+00:00,2026-09-17,train,False
438,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,234185,234244,60,2026-09-07 18:21:48.665589+00:00,2026-09-07 18:51:18.670801+00:00,2026-09-07,test,True
439,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,65699,65758,60,2026-07-10 21:19:11.809613+00:00,2026-07-10 21:48:41.814331+00:00,2026-07-11,train,True
440,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,3593,3652,60,2026-06-19 03:23:42.799214+00:00,2026-06-19 03:53:12.804042+00:00,2026-06-19,test,False
441,bme_temp_c,gradual_shift,amplitude_mad_multiple,2.0,0.00999999999999801,262018,262077,60,2026-09-19 05:32:38.339755+00:00,2026-09-19 06:02:08.346944+00:00,2026-09-19,test,True
442,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,70387,70446,60,2026-07-12 12:23:12.213262+00:00,2026-07-12 12:52:42.218178+00:00,2026-07-12,test,True
443,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,175672,175731,60,2026-08-18 01:51:11.477312+00:00,2026-08-18 02:20:41.486988+00:00,2026-08-18,train,False
444,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,224619,224678,60,2026-09-04 10:38:47.850783+00:00,2026-09-04 11:08:17.857274+00:00,2026-09-04,train,False
445,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,40661,40720,60,2026-07-02 04:38:14.020234+00:00,2026-07-02 05:07:44.025086+00:00,2026-07-02,train,False
446,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,223233,223292,60,2026-09-03 23:05:47.730475+00:00,2026-09-03 23:35:17.735224+00:00,2026-09-04,train,False
447,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,4679,4738,60,2026-06-19 12:26:42.887521+00:00,2026-06-19 12:56:12.892326+00:00,2026-06-19,test,False
448,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,115333,115392,60,2026-07-28 02:56:56.746350+00:00,2026-07-28 03:26:26.752029+00:00,2026-07-28,train,False
449,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,123776,123835,60,2026-07-31 01:18:27.746281+00:00,2026-07-31 01:47:57.751122+00:00,2026-07-31,train,True
450,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,98000,98059,60,2026-07-22 02:29:44.624625+00:00,2026-07-22 02:59:14.629390+00:00,2026-07-22,train,True
451,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,153951,154010,60,2026-08-10 12:50:21.066287+00:00,2026-08-10 13:19:51.073962+00:00,2026-08-10,train,False
452,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,240453,240512,60,2026-09-09 22:35:49.215723+00:00,2026-09-09 23:05:19.220474+00:00,2026-09-10,train,False
453,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,86566,86625,60,2026-07-18 03:12:43.606131+00:00,2026-07-18 03:42:13.611001+00:00,2026-07-18,train,False
454,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,153554,153613,60,2026-08-10 09:31:51.030528+00:00,2026-08-10 10:01:21.035330+00:00,2026-08-10,train,True
455,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,231334,231393,60,2026-09-06 18:36:18.426725+00:00,2026-09-06 19:05:48.431561+00:00,2026-09-06,test,False
456,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,203383,203442,60,2026-08-28 01:40:46.015150+00:00,2026-08-28 02:10:16.022134+00:00,2026-08-28,train,False
457,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,11122,11181,60,2026-06-21 18:08:13.408894+00:00,2026-06-21 18:37:43.413673+00:00,2026-06-21,train,False
458,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,246728,246787,60,2026-09-12 02:53:19.755031+00:00,2026-09-12 03:22:49.759798+00:00,2026-09-12,train,False
459,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,13373,13432,60,2026-06-22 13:02:51.367617+00:00,2026-06-22 13:32:21.372445+00:00,2026-06-22,test,False
460,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,157438,157497,60,2026-08-11 17:53:51.426216+00:00,2026-08-11 18:23:21.431190+00:00,2026-08-11,train,False
461,bme_temp_c,gradual_shift,amplitude_mad_multiple,4.0,0.00999999999999801,205729,205788,60,2026-08-28 21:13:46.216998+00:00,2026-08-28 21:43:16.221738+00:00,2026-08-29,test,False
462,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,197638,197697,60,2026-08-26 01:48:15.530062+00:00,2026-08-26 02:17:45.534978+00:00,2026-08-26,test,False
463,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,125050,125109,60,2026-07-31 11:59:47.970866+00:00,2026-07-31 12:29:17.982474+00:00,2026-07-31,train,False
464,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,193856,193915,60,2026-08-24 18:17:15.206090+00:00,2026-08-24 18:46:45.211041+00:00,2026-08-24,test,False
465,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,55101,55160,60,2026-07-07 05:00:10.747289+00:00,2026-07-07 05:29:40.752152+00:00,2026-07-07,train,False
466,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,255913,255972,60,2026-09-17 02:40:07.799615+00:00,2026-09-17 03:09:37.804491+00:00,2026-09-17,train,False
467,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,118506,118565,60,2026-07-29 05:23:27.064886+00:00,2026-07-29 05:52:57.069851+00:00,2026-07-29,train,True
468,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,57304,57363,60,2026-07-07 23:21:40.941043+00:00,2026-07-07 23:51:10.945933+00:00,2026-07-08,train,False
469,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,89106,89165,60,2026-07-19 00:22:43.831390+00:00,2026-07-19 00:52:13.836316+00:00,2026-07-19,train,False
470,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,261526,261585,60,2026-09-19 01:26:38.294338+00:00,2026-09-19 01:56:08.299205+00:00,2026-09-19,test,False
471,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,77946,78005,60,2026-07-15 03:22:42.860554+00:00,2026-07-15 03:52:12.865440+00:00,2026-07-15,test,False
472,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,5742,5801,60,2026-06-19 21:18:12.973750+00:00,2026-06-19 21:47:42.978516+00:00,2026-06-20,train,False
473,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,135427,135486,60,2026-08-04 02:28:18.988190+00:00,2026-08-04 02:57:48.994939+00:00,2026-08-04,train,False
474,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,20794,20853,60,2026-06-25 06:11:18.617458+00:00,2026-06-25 06:40:48.622326+00:00,2026-06-25,train,True
475,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,72617,72676,60,2026-07-13 06:58:12.400907+00:00,2026-07-13 07:27:42.406659+00:00,2026-07-13,train,False
476,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,261858,261917,60,2026-09-19 04:12:38.326637+00:00,2026-09-19 04:42:08.331476+00:00,2026-09-19,test,False
477,bme_temp_c,gradual_shift,amplitude_mad_multiple,8.0,0.00999999999999801,184829,184888,60,2026-08-21 15:03:44.432809+00:00,2026-08-21 15:33:14.437658+00:00,2026-08-21,train,True
478,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,12900,12900,1,2026-06-22 08:57:13.557856+00:00,2026-06-22 08:57:13.557856+00:00,2026-06-22,test,False
479,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,132385,132385,1,2026-08-03 01:07:18.641163+00:00,2026-08-03 01:07:18.641163+00:00,2026-08-03,test,False
480,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,33894,33894,1,2026-06-29 19:40:42.291218+00:00,2026-06-29 19:40:42.291218+00:00,2026-06-29,test,False
481,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,10042,10042,1,2026-06-21 09:08:13.321389+00:00,2026-06-21 09:08:13.321389+00:00,2026-06-21,train,False
482,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,194968,194968,1,2026-08-25 03:33:15.298825+00:00,2026-08-25 03:33:15.298825+00:00,2026-08-25,train,False
483,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,49091,49091,1,2026-07-05 02:55:10.237296+00:00,2026-07-05 02:55:10.237296+00:00,2026-07-05,train,False
484,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,242326,242326,1,2026-09-10 14:12:19.374262+00:00,2026-09-10 14:12:19.374262+00:00,2026-09-10,train,False
485,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,175559,175559,1,2026-08-18 00:54:41.467213+00:00,2026-08-18 00:54:41.467213+00:00,2026-08-18,train,False
486,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,222878,222878,1,2026-09-03 20:08:17.701326+00:00,2026-09-03 20:08:17.701326+00:00,2026-09-03,train,False
487,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,13067,13067,1,2026-06-22 10:20:43.571399+00:00,2026-06-22 10:20:43.571399+00:00,2026-06-22,test,False
488,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,191144,191144,1,2026-08-23 19:41:14.967336+00:00,2026-08-23 19:41:14.967336+00:00,2026-08-23,train,False
489,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,79667,79667,1,2026-07-15 17:43:13.007088+00:00,2026-07-15 17:43:13.007088+00:00,2026-07-15,test,False
490,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,63023,63023,1,2026-07-09 23:01:11.582709+00:00,2026-07-09 23:01:11.582709+00:00,2026-07-10,test,False
491,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,243368,243368,1,2026-09-10 22:53:19.460923+00:00,2026-09-10 22:53:19.460923+00:00,2026-09-11,test,False
492,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,40144,40144,1,2026-07-02 00:19:43.977831+00:00,2026-07-02 00:19:43.977831+00:00,2026-07-02,train,False
493,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,117079,117079,1,2026-07-28 17:29:56.894446+00:00,2026-07-28 17:29:56.894446+00:00,2026-07-28,train,False
494,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,230648,230648,1,2026-09-06 12:53:18.370500+00:00,2026-09-06 12:53:18.370500+00:00,2026-09-06,test,False
495,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,32476,32476,1,2026-06-29 07:50:17.264880+00:00,2026-06-29 07:50:17.264880+00:00,2026-06-29,test,False
496,bme_temp_c,spike,amplitude_mad_multiple,0.5,0.00999999999999801,91895,91895,1,2026-07-19 23:37:14.087987+00:00,2026-07-19 23:37:14.087987+00:00,2026-07-20,test,False
497,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,140370,140370,1,2026-08-05 19:39:49.734077+00:00,2026-08-05 19:39:49.734077+00:00,2026-08-05,test,False
498,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,117302,117302,1,2026-07-28 19:21:26.913041+00:00,2026-07-28 19:21:26.913041+00:00,2026-07-28,train,False
499,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,190078,190078,1,2026-08-23 10:48:14.879607+00:00,2026-08-23 10:48:14.879607+00:00,2026-08-23,train,True
500,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,133682,133682,1,2026-08-03 11:55:48.755136+00:00,2026-08-03 11:55:48.755136+00:00,2026-08-03,test,False
501,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,199649,199649,1,2026-08-26 18:33:45.695622+00:00,2026-08-26 18:33:45.695622+00:00,2026-08-26,test,False
502,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,182753,182753,1,2026-08-20 21:45:44.260440+00:00,2026-08-20 21:45:44.260440+00:00,2026-08-21,train,False
503,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,236360,236360,1,2026-09-08 12:29:18.858703+00:00,2026-09-08 12:29:18.858703+00:00,2026-09-08,train,False
504,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,158841,158841,1,2026-08-12 05:35:21.557705+00:00,2026-08-12 05:35:21.557705+00:00,2026-08-12,test,False
505,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,52538,52538,1,2026-07-06 07:38:40.527529+00:00,2026-07-06 07:38:40.527529+00:00,2026-07-06,train,False
506,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,198255,198255,1,2026-08-26 06:56:45.580614+00:00,2026-08-26 06:56:45.580614+00:00,2026-08-26,test,False
507,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,5590,5590,1,2026-06-19 20:02:12.961477+00:00,2026-06-19 20:02:12.961477+00:00,2026-06-19,test,False
508,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,217070,217070,1,2026-09-01 19:44:17.191484+00:00,2026-09-01 19:44:17.191484+00:00,2026-09-01,train,False
509,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,162849,162849,1,2026-08-13 14:59:21.953529+00:00,2026-08-13 14:59:21.953529+00:00,2026-08-13,train,False
510,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,128270,128270,1,2026-08-01 14:49:48.265645+00:00,2026-08-01 14:49:48.265645+00:00,2026-08-01,test,False
511,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,146301,146301,1,2026-08-07 21:05:20.328012+00:00,2026-08-07 21:05:20.328012+00:00,2026-08-08,train,False
512,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,254801,254801,1,2026-09-16 17:24:07.703660+00:00,2026-09-16 17:24:07.703660+00:00,2026-09-16,train,False
513,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,87300,87300,1,2026-07-18 09:19:43.672313+00:00,2026-07-18 09:19:43.672313+00:00,2026-07-18,train,False
514,bme_temp_c,spike,amplitude_mad_multiple,1.0,0.00999999999999801,67805,67805,1,2026-07-11 14:52:11.989612+00:00,2026-07-11 14:52:11.989612+00:00,2026-07-11,train,False
